Week,GeoCode,KPI,seasonality,base_price,acv_distribution,price_discount,feature,display,feature_display,video,audio,digital_display,search,OOH,PR,samples
2017-07-17,geo2,29.42223666,1.006320722,5.124696331,41.48091039,18.33377803,23.08400344,4.370556576,0,0.684426281,0,0,580.7332,13.62043977,13.41313423,0
2017-07-24,geo2,26.14732527,0.968551821,5.129655976,39.36270948,16.95427024,9.754627098,4.596849193,0,0.002591977,0,0,555.0181,10.65737369,12.11269695,0
2017-07-31,geo2,33.860583850000005,1.049328238,5.115588174,43.30084687,22.60625057,18.76878343,2.500645664,0,0.286596557,0,0,544.3035,4.714653917,294.6196717,0
2017-08-07,geo2,26.78484623,1.0050441,5.152138565,41.82837611,16.92627489,28.87374205,7.507519258,13.45569154,0.250288265,0.059465325,0.009301806,587.2881,4.503751455,7.436521403,0
2017-08-14,geo2,25.00756985,0.882943904,5.083464453,40.0083876,10.1109185,26.80562899,0,0,2.990059212,0.175239436,0.09859154,569.7665000000001,4.503751455,23.53525178,0
2017-08-21,geo2,24.87476398,0.890017839,5.123592137,40.94413986,12.145739,14.32592623,0,13.44630205,4.280239565,0.160628442,0.10868479,568.8841,0,1.729012043,0
2017-08-28,geo2,29.07755131,0.921670124,5.151206272,42.30937341,10.27049281,1.442201058,4.106412187,0,4.723053068,0.120762065,0.092090485,534.7233,0,18.55821627,0
2017-09-04,geo2,29.51057687,0.987477806,5.184149213,42.12325484,15.00355346,8.394023611,7.174684996,0,10.71122141,0.093595927,0.090827911,533.7149000000001,0,28.22623997,0
2017-09-11,geo2,33.089410040000004,1.050274578,5.168118441,43.85386488,13.235741,37.54620725,4.865388688,0,1.852227237,0.107886927,0.05842207,569.5144,0,12.83739986,0
2017-09-18,geo2,30.90257805,1.055468859,5.124863706,40.99140124,13.38496556,16.61432802,0,0,4.507968656,0.110466163,8.01e-6,489.4697,0,28.24523133,0
2017-09-25,geo2,32.0436089,1.155758406,5.161991255,46.23219936,13.96237815,18.00685197,19.71184824,16.67582976,4.963686278,0.167662602,0,506.10890000000006,0,49.24934551,0
2017-10-02,geo2,27.90844756,0.968810696,5.196827205,45.47503158,14.37127875,27.93622609,7.225149222,0,1.800198566,0,0,590.1873,0,32.9793628,0
2017-10-09,geo2,30.54551544,1.074097357,5.131332582,42.69267906,17.12124404,32.50245132,19.44701284,0,2.840715008,0,1.108726066,478.1248,0,11.03097408,0
2017-10-16,geo2,29.910415649999997,1.05458228,5.145257088,43.30369621,13.56487759,23.26691111,0,16.0385086,3.050843384,0,1.197021489,454.55260000000004,0,30.8346678,0
2017-10-23,geo2,26.58648216,1.012889088,5.161724485,43.98711006,16.2357677,22.728134,10.28336742,0,3.266369086,0,1.489458828,443.58590000000004,0,22.71540205,0
2017-10-30,geo2,36.97282877,1.161179711,5.173697431,46.36068543,12.4750087,42.68734166,0,49.29649229,3.317924946,0,2.470790386,364.42359999999996,0.610028203,175.6334232,0
2017-11-06,geo2,28.780598429999998,1.000253472,5.187156254,43.9656459,15.61507539,19.26252376,15.80981727,0,2.581505152,0,1.4439708,254.378,0.610028203,10.07633398,0
2017-11-13,geo2,31.28146331,1.008669902,5.239585937,43.69852132,15.19562586,22.36878495,14.36263191,0,3.208779424,0,1.821037293,254.1259,0.610028203,0.004654372,0
2017-11-20,geo2,27.0944619,0.94860034,5.129509448,42.95934986,14.57398921,16.2281228,16.28943915,0,2.286419808,0,3.658061629,192.8634,0.610028203,7.119011733,0
2017-11-27,geo2,23.55234012,0.818398293,5.24783626,41.48292033,28.9120716,16.076141,0,16.10999603,3.027992037,0,0.545349176,243.41129999999998,0.610028203,4.174243315,0
2017-12-04,geo2,27.91221492,1.011323341,5.309357052,40.5196394,41.578526599999996,33.44571305,0,0,2.93388071,0,0,245.1761,0.610028203,15.9007245,0
2017-12-11,geo2,28.12814043,0.927801458,5.416893514,41.75454141,30.92774996,32.66474647,0,0,2.324993959,0,0,184.6699,0.610028203,7.817046576,0
2017-12-18,geo2,25.66936979,0.827601371,5.372135771,41.34416675,29.19900715,3.803546949,0.015473479,0,2.089525306,0,0,143.4501,0.610028203,5.201311763,0
2017-12-25,geo2,18.86148052,0.655833867,5.215477385,38.61794084,19.40712125,9.277291116,0.067267987,0,2.195276284,0,0,144.8367,0,19.84091751,0
2018-01-01,geo2,24.46053792,0.918756322,5.219412952,42.16732447,15.43134676,0,0.090651615,0,0,0,0,82.7,0,25.88871001,0
2018-01-08,geo2,24.62758499,0.897032546,5.221486975,39.97996936,19.20328959,12.9202107,1.455894545,12.69016204,0,0,0,79.19999999999999,0,10.5671594,0
2018-01-15,geo2,25.76749774,0.999960799,5.267560056,37.23690906,20.15897983,22.99928883,0.245746644,20.94283829,0,0,0,95.8,0,18.74890176,0
2018-01-22,geo2,30.734009790000002,1.002324664,5.240667255,41.2308612,22.12000187,32.86466495,0,0,0,0,0,120.8524,0,0.257991068,0
2018-01-29,geo2,33.2545789,1.070872579,5.280127495,41.6910772,26.50546669,16.78199503,6.488153233,12.9455226,0,0,0,117.3456,0,5.410904042,0
2018-02-05,geo2,27.525259979999998,0.962129745,5.389894997,37.17601401,17.29655328,13.22934561,0,12.66524264,0,0,0,120.9839,0,0.323834805,0
2018-02-12,geo2,26.98174413,1.009025369,5.36803436,37.41487658,18.38546108,0,15.03915398,0,0,0,0,114.321,0,0.007768392,0
2018-02-19,geo2,28.989109499999998,0.979853536,5.249005715,38.58962619,26.07260904,15.39206491,4.755815729,0,0,0,0,118.3976,0,0,0
2018-02-26,geo2,34.21594633,1.10303494,5.294218449,40.95118908,27.82076889,16.40835529,1.173933034,0,0,0,0,138.9999,0,19.93093696,0
2018-03-05,geo2,28.803415349999998,1.148624671,5.395389936,38.25510923,23.29072085,17.84803236,0.005136967,27.50095878,0,0,0,110.94570000000002,0,13.09929523,0
2018-03-12,geo2,22.48912225,1.03013971,5.487254599,36.33379952,23.25840499,0,0.350615354,0,1.225475418,0,0,118.1784,0,7.908351257,0
2018-03-19,geo2,24.11403188,0.992921041,5.34768509,38.05811491,22.9722689,0,0,0,5.38241015,0,0,118.57300000000001,0,0,0
2018-03-26,geo2,24.365728269999998,1.110025969,5.304337772,36.97943548,22.81379069,14.57902967,0,0,4.589278478,0,0,119.6688,0,8.928988716,0
2018-04-02,geo2,22.667023089999997,0.924325979,5.364965004,34.42754525,25.02051042,17.15825205,0,12.65825698,7.752792742,0,0,151.05450000000002,0,92.12203751,0
2018-04-09,geo2,26.61425094,0.966954488,5.380244417,37.09091494,11.67948219,25.38037203,0,0,8.021377808,0,0,141.63,0,9.424000786,0
2018-04-16,geo2,27.898764309999997,1.01256007,5.488321125,36.02355665,15.4048801,21.36475527,2.436873026,0,8.140709985,0,0,143.9971,0,0.087712867,0
2018-04-23,geo2,24.61156914,1.200585891,5.385888818,35.97819606,14.80616672,13.833273610000001,0.7753896,0,7.665311761,0,0,122.2989,0,0,0
2018-04-30,geo2,26.88848052,1.059852398,5.517886962,37.96215387,18.66412346,23.15989522,0,0,7.686230574,0,0,118.1346,0,0,0
2018-05-07,geo2,23.719263780000002,1.00636593,5.476896213,37.91614423,16.35160185,20.46480356,0,0,8.873045507,0,0,106.6937,0,0,0
2018-05-14,geo2,22.89881784,1.010104236,5.577968964,36.10873899,25.73535027,33.53263271,0,0,8.799961605,0,0,97.8,0,9.762545215,0
2018-05-21,geo2,23.744739860000003,0.985023687,5.457629586,36.48641,24.43660616,11.05917764,0,0,8.319439101,0,0,98.3,0,0.008968148,0
2018-05-28,geo2,22.24996376,0.966801358,5.570254845,35.74480762,18.59406934,32.45307019,0,0,7.965875141,0,0,103.2308,0,1.66694205,0
2018-06-04,geo2,27.32879919,1.106202019,5.542756516,38.48827643,18.25913186,21.1775577,0,13.7386527,3.577107264,0,0,106.4307,0,3.98e-4,0
2018-06-11,geo2,23.17084317,1.109904697,5.31599755,37.30419084,15.73510177,20.15145998,0,0,2.987013703,0,0,105.1595,0,7.128867972,0
2018-06-18,geo2,20.31908722,1.064289507,5.3029482,37.31552934,19.11492237,32.20271948,0,0,2.945402266,0,0,102.2226,0,0.566530638,0
2018-06-25,geo2,20.470974010000003,0.965481076,5.35596867,37.57543118,23.73297119,34.57736859,0,0,3.077030085,0,0,201.28910000000002,0,1.41788229,0
2018-07-02,geo2,24.61579348,0.986504848,5.244697658,36.31137297,7.111584613,24.64108053,0,0,1.872277538,0,0,100.0309,0,1.655222834,0
2018-07-09,geo2,20.697756109999997,0.967444352,5.277677807,37.82369603,18.88600566,0,0,0,1.365752707,0,0,110.5512,0,0.211729661,0
2018-07-16,geo2,23.73626759,1.006320722,5.177737254,37.8170338,15.64550889,19.95035082,0,0,1.287716359,0,0,114.9347,0,4.478800479,0
2018-07-23,geo2,21.47452504,0.968551821,5.241668706,37.39855355,16.55205345,19.91058329,0,0,1.242993532,0,0,115.37299999999999,0,1.640329982,0
2018-07-30,geo2,20.90643358,1.049328238,5.229007369,36.32082283,11.1975958,17.02791229,0,13.10256795,1.537574788,0,0,111.03339999999999,0,0,0
2018-08-06,geo2,25.37807937,1.0050441,5.359044676,36.75695932,17.33574252,22.17740404,0,0,1.486671263,0,0,107.5704,0,8.397164665,0
2018-08-13,geo2,21.744481370000003,0.882943904,5.262220285,36.95370388,12.88901807,21.27750415,0,0,2.658751152,0,0,103.976,0,27.49600964,0
2018-08-20,geo2,21.50317328,0.890017839,5.275800037,36.86548982,16.13454692,0,0.056595397,0,1.904165993,0,0,101.38969999999999,0,7.5298918,0
2018-08-27,geo2,19.97571342,0.921670124,5.304273584,34.71587545,9.826685932,12.73282398,1.789415395,0,2.920109624,0,0,92.4,0,30.22130533,0
2018-09-03,geo2,22.001688259999998,0.987477806,5.26959156,33.4185707,11.66001504,14.83237628,0,0,2.89817779,0,0,104.765,0,39.37590626,0
2018-09-10,geo2,22.2671596,1.050274578,5.306573427,36.35465659,11.73575183,26.07523978,4.934837906,0,2.727429662,0,0,121.9921,0,10.48816745,0
2018-09-17,geo2,23.72458951,1.055468859,5.293794031,35.48042421,13.36573245,18.14127594,9.808206895,0,2.618548124,0,0,128.52339999999998,0,0.006143438,0
2018-09-24,geo2,28.006474689999997,1.155758406,5.375638013,37.26775401,18.76755326,24.27932105,0.826253605,0,2.460035585,0,0,116.8634,0,0.956238968,0
2018-10-01,geo2,21.638443770000002,0.968810696,5.302880867,34.92428482,12.82253271,17.77203751,2.733687284,9.999741678,3.364475046,0,0,123.6578,0,18.89023065,0
2018-10-08,geo2,23.436813139999998,1.074097357,5.345731293,36.52399533,12.45210727,19.91323025,1.130274213,33.10641942,3.618098441,0,0,119.5373,0,8.394649863,0
2018-10-15,geo2,28.00748255,1.05458228,5.354176786,38.94086857,14.63436927,22.05801113,0.279050933,0,2.943899173,0,0,123.92080000000001,0,13.96422416,0
2018-10-22,geo2,24.58823149,1.012889088,5.251003151,37.83142118,15.54826209,24.54484429,0.544920903,0,2.746159367,0,0,119.888,0,0,0
2018-10-29,geo2,24.177539590000002,1.161179711,5.292076081,36.21141516,17.44295149,20.81022506,0.161981734,0,1.619211283,0,0,111.16489999999999,0,0,0
2018-11-05,geo2,22.41833089,1.000253472,5.285514094,36.83110633,15.25423104,24.28602441,0.072969143,0,1.135982861,0,0,102.7048,0,49.07863415,0
2018-11-12,geo2,21.05386407,1.008669902,5.250024982,36.44815126,18.30417961,0,0,0,1.000821962,0,0,93.6,0,0.0046364,0
2018-11-19,geo2,20.39051607,0.94860034,5.216741347,35.96345094,12.23521883,0,0,0,1.085211279,0,0,71.4,0,0.060444155,0
2018-11-26,geo2,18.40133328,0.818398293,5.237216113,34.09340432,17.33364288,0,0,0,0.88341413,0,0,88.3,0,0,0
2018-12-03,geo2,25.3285607,1.011323341,5.432535281,35.47567126,21.79898983,21.75057837,0,0,0.982310115,0,0,86.39999999999999,0,0,0
2018-12-10,geo2,18.93159582,0.927801458,5.291325796,32.87839783,19.18953181,22.83342627,0,33.95778662,0.873301457,0,0,93.89999999999999,0,16.16038744,0
2018-12-17,geo2,16.18015072,0.827601371,5.232122538,30.24143424,16.0563856,0,0,0,1.443375695,0,0,95.4,0,0,0
2018-12-24,geo2,14.44071151,0.655833867,5.254239066,29.76299379,15.34907622,0,0,0,1.359088951,0,0,105.3349,0,0,0
2018-12-31,geo2,18.98122556,0.918756322,5.291581454,28.69973586,17.41676144,8.770730828,0,0,0.085074454,0,0,124.4906,0,4.39714908,0
2019-01-07,geo2,21.92035314,0.897032546,5.349836003,28.58629761,17.07814639,1.900850932,0,0,0,0,0,107.92110000000001,0,13.97724097,0
2019-01-14,geo2,25.81399428,0.999960799,5.274578189,32.8822968,13.35438069,33.00403059,0,0,0,0,0,117.4333,0,5.202705269,0
2019-01-21,geo2,18.596936369999998,1.002324664,5.325960387,31.0353814,16.66388061,32.16510934,0,0,0,0,0,121.7729,0,0,0
2019-01-28,geo2,19.74344826,1.070872579,5.271259508,30.56567073,16.5525503,0,0,0,0.454414097,0,0,111.38409999999999,0,0,0
2019-02-04,geo2,17.965909909999997,0.962129745,5.210892796,31.83034723,11.15682917,0,0,0,1.147890128,0,0,113.4005,0,0,0
2019-02-11,geo2,21.04989836,1.009025369,5.23998676,33.7796719,18.96763179,39.77665792,0,0,1.12549014,0,0,107.26360000000001,0,0,0
2019-02-18,geo2,17.6657458,0.979853536,5.243031082,31.68269087,20.47907744,32.98668956,0,0,1.263857112,0,0,118.1346,0,0,0
2019-02-25,geo2,17.59665388,1.10303494,5.246851953,31.36721226,15.09611458,19.31218961,0,0,1.111234208,0,0,106.73760000000001,0,7.629073585,0
2019-03-04,geo2,24.14589341,1.148624671,5.311282722,32.59660849,20.22778506,25.01030306,0,0,0.681436821,0,0,94.89999999999999,0,4.39714908,0
2019-03-11,geo2,21.34442955,1.03013971,5.223560329,31.6312596,25.13634892,0,0,0,2.406298583,0,0,86.89999999999999,0,0,0
2019-03-18,geo2,18.80085918,0.992921041,5.201652495,30.03512521,18.47117672,44.095566,0,0,2.303731878,0,0,161.7063,0,0,0
2019-03-25,geo2,20.54380621,1.110025969,5.198434136,30.43757177,23.02992564,23.36521046,0,0,0.687528534,0,0,155.5256,0,0,0
2019-04-01,geo2,17.81853041,0.924325979,5.255869591,30.26322413,10.10739074,37.14704966,0,0,1.049618789,0,0,163.15290000000002,0,0,0
2019-04-08,geo2,18.120118480000002,0.966954488,5.254429274,30.293881849999998,10.16865149,9.758881573,0,0,5.954442923,0,0,169.94729999999998,0,0.008766947,0
2019-04-15,geo2,20.06762222,1.01256007,5.264937516,29.86578202,16.81476638,29.09214381,0,0,6.31451152,0,0,159.38309999999998,0,0,0
2019-04-22,geo2,18.675697919999998,1.200585891,5.238778321,30.78450808,20.46795044,43.46338752,0,0,5.623675655,0,0,163.1967,0,6.523859855,0
2019-04-29,geo2,19.53819817,1.059852398,5.317135613,30.1856074,20.44727849,20.64983318,0,0,4.087854695,0,0,154.07909999999998,0,0,0
2019-05-06,geo2,19.753188350000002,1.00636593,5.290566122,30.06843141,12.95806065,0,0,0,5.523604023,0,0,131.9864,0,0,0
2019-05-13,geo2,21.635283039999997,1.010104236,5.242217733,31.81690608,22.80041116,19.50718039,0,0,7.875541835,0,0,140.7972,0,0.357253092,0
2019-05-20,geo2,21.188246279999998,0.985023687,5.277294961,30.92703595,24.27906096,16.8530705,0,0,7.075656984,0,0,147.46,0,0.749289046,0
2019-05-27,geo2,20.41814575,0.966801358,5.241738712,28.70460164,23.00743359,18.4325352,0,0,7.428940844,0,0,165.1254,0,4.472487839,0
2019-06-03,geo2,20.85666689,1.106202019,5.200472767,29.09072,21.30051358,23.62069603,0,0,7.627698488,0,0,110.9895,0,0.39518285,0
2019-06-10,geo2,24.36316509,1.109904697,5.179700749,29.57168822,14.70205264,19.98463106,0,0,7.511292724,0,0,119.9318,0,1.685271544,0
2019-06-17,geo2,20.98740078,1.064289507,5.015823424,28.33396157,20.09339379,12.83242042,0.427029793,0,6.942220106,0,0,140.0958,0,12.16140066,0
2019-06-24,geo2,20.19769655,0.965481076,5.021627921,27.46556837,21.39472599,0,2.642113539,0,6.434588887,0,0,117.82780000000001,0,4.79233193,0
2019-07-01,geo2,21.1512417,0.986504848,5.022490054,27.99755992,14.45887317,21.22336467,5.630389655,0,2.43751812,0,0,136.5014,0,29.68456969,0
2019-07-08,geo2,21.05753372,0.967444352,5.053036474,28.06543655,20.7617747,23.38144973,4.85107263,0,2.648567028,0,0,170.03490000000002,0,8.794330162,0
2019-07-15,geo2,19.17884858,1.006320722,5.044432471,28.48558289,21.48953732,0,0,0,2.420883714,0,0,161.61870000000002,0,0.39518285,0
2019-07-22,geo2,22.0005606,0.968551821,5.177725375,30.15004305,24.57344612,20.22862354,20.28743111,0,2.323697723,0,0,184.1936,0,6.47925166,0
2019-07-29,geo2,20.661844700000003,1.049328238,5.059542936,26.66737437,18.77167586,10.03826932,0,0,1.830772619,0,0,168.89520000000002,0,0.548375606,0
2019-08-05,geo2,20.082659879999998,1.0050441,5.17634123,26.553613,21.94140434,26.34977002,33.19861975,0,2.858730035,0,0,171.7883,0,0,0
2019-08-12,geo2,16.716605769999997,0.882943904,5.122820868,23.24101537,21.67818892,19.57996203,6.814242067,0,2.246091831,0,0,167.9747,0,13.20717952,0
2019-08-19,geo2,17.59921543,0.890017839,5.037609176,23.05652616,22.90676463,19.29882495,0,0,2.736941799,0,0,156.27079999999998,0,10.44427573,0
2019-08-26,geo2,17.199149170000002,0.921670124,5.08914342,23.29238141,17.14205012,0,0,0,1.04314133,0,0,146.0573,0,28.1911001,0
2019-09-02,geo2,19.47060237,0.987477806,5.069555406,22.8722932,15.98248346,25.99028656,8.582650198,0,4.970032686,0,0,21.900000000000002,0,0,0
2019-09-09,geo2,20.140318269999998,1.050274578,5.127595859,24.23771925,16.34883402,0,10.31455154,0,4.520760403,0,0,0,0,0.767308629,0
2019-09-16,geo2,21.243100849999998,1.055468859,5.175908078,24.66141852,17.77573603,31.79410399,1.128050098,0,4.542671634,0,0,0,0,0.064245503,0
2019-09-23,geo2,23.0292984,1.155758406,5.120947593,25.47116837,19.25545559,20.3016274,0.484694931,0,4.754754165,0,0,0,0,7.988773532,0
2019-09-30,geo2,20.0941283,0.968810696,5.044008507,25.06000922,18.15147959,26.23271338,7.358140883,0,0.368636973,0,0,0,0,0.970664103,0
2019-10-07,geo2,23.227012180000003,1.074097357,5.016928081,26.41087179,21.43074514,37.23135203,14.98880244,0,0,0,0,0,0,0.064245503,0
2019-10-14,geo2,17.88864026,1.05458228,5.076865941,24.98961704,18.96707287,4.573986701,10.09894159,0,0,0,0,0,0,16.94798849,0
2019-10-21,geo2,21.634793079999998,1.012889088,4.962150792,23.62743624,20.14668176,38.73801676,12.17334527,0,0,0,0,0,0,1.350113351,0
2019-10-28,geo2,22.31871331,1.161179711,4.970887551,24.1221409,21.12673137,20.38680066,0,0,0,0,0,0,0,0.064245503,0
2019-11-04,geo2,20.70229138,1.000253472,4.85691376,22.99540335,22.18006639,14.21449657,0,0,0,0,0,0,0,0.064245503,0
2019-11-11,geo2,20.17089163,1.008669902,4.961464039,24.05986358,18.79619812,25.63583496,0,0,0,0,0,0,0,0.064245503,0
2019-11-18,geo2,20.70326063,0.94860034,5.111590223,24.53527862,21.08362178,11.97825114,19.08549635,0,0,0,0,0,0,0.064245503,0
2019-11-25,geo2,16.87525143,0.818398293,5.11214789,22.20892672,21.78372258,23.45161661,0,0,0,0,0,0,0,0.064245503,0
2019-12-02,geo2,19.45618052,1.011323341,5.138358135,24.67384928,21.94536644,31.84762603,0,0,0,0,0,0,0,0,0
2019-12-09,geo2,19.63341634,0.927801458,4.925636535,22.56477386,25.16681537,27.70286281,0,0,0,0,0,0,0,0,0
2019-12-16,geo2,17.64094918,0.827601371,4.975110828,22.10724722,24.31270351,35.62779407,0,0,0,0,0,0,0,0,0
2019-12-23,geo2,13.841114110000001,0.655833867,5.03850131,21.6238542,24.8115901,32.43842135,0,0,0,0,0,0,0,0,0
2019-12-30,geo2,19.27326432,0.918756322,5.111697703,23.52432545,17.56691878,22.51916551,5.142015256,0,0.156122595,0,0,65.1,0,0,0
2020-01-06,geo2,16.82261624,0.897032546,5.097933314,22.81272886,14.87358506,27.62116617,0,0,0.367774532,0,0,117.56620000000001,0,0,0
2020-01-13,geo2,18.85836514,0.999960799,5.142173932,26.8423985,15.97016973,27.95068652,2.79334679,0,0.252961778,0,0,146.8357,0,0,0
2020-01-20,geo2,19.29698987,1.002324664,5.100983353,26.36908109,24.23716638,43.95964042,0,0,0.198753015,0,0,153.2148,0,0,0
2020-01-27,geo2,20.4116324,1.070872579,4.95916092,24.23130991,17.74633935,16.34431906,0,38.59941964,0.412627958,0,0,168.6962,0,1.608038248,0
2020-02-03,geo2,19.94042763,0.962129745,4.908346333,25.22931143,20.54309223,23.21241424,0,0,0.528005062,0,0,133.1738,0,0,0
2020-02-10,geo2,19.527262399999998,1.009025369,4.912726861,24.30394564,19.42450689,28.626682979999998,0,0,0.425604795,0,0,176.5658,0,0,0
2020-02-17,geo2,18.87932846,0.979853536,4.920968053,22.96568987,17.62947592,8.424449519,0,0,0.493985408,0,0,145.959,0,0,0
2020-02-24,geo2,22.58071503,1.10303494,4.947967199,25.11251507,19.02508021,34.48321031,0,0,0.550954617,0,0,171.957,0,0.056615629,0
2020-03-02,geo2,22.74482608,1.148624671,4.840206207,24.72102719,24.28986445,22.7443396,0.020182824,0,0.882921359,0,0,167.66039999999998,0,0.008766947,0
2020-03-09,geo2,26.46867882,1.03013971,5.008879628,26.59287432,18.8971435,29.82588226,0,0,2.434423226,0,0,129.7869,0,0,0
2020-03-16,geo2,24.89839104,0.992921041,5.256632963,27.49648926,21.54571308,16.25237419,0,0,2.919459142,0,0,137.092,0,0.953139852,0
2020-03-23,geo2,17.660391769999997,1.110025969,5.120012669,24.89666342,20.60689414,24.0547687,0,0,2.128281833,0,0,174.3956,0,0,0
2020-03-30,geo2,19.48950255,0.924325979,5.001747409,24.37158425,16.48989647,32.3124105,0,0,1.627498531,0,0,162.9146,0,0,0
2020-04-06,geo2,18.799537049999998,0.966954488,4.895059639,23.16192882,13.16401034,28.1252272,0,0,1.209031119,0,0,109.08840000000001,0,0,0
2020-04-13,geo2,18.13500746,1.01256007,4.839785563,23.45782907,21.1962779,28.08534115,0,0,0.705498905,0,0,151.9982,0,0,0
2017-01-02,geo3,15.931227119999999,0.896273362,4.487077783,54.44266848,0,0,0,0,0,0,0,734.6499,35.90835074,1.121250247,0
2017-01-09,geo3,15.72074345,0.948753244,4.492027569,54.77394401,0,0,0,0,0,0,0,816.4523999999999,35.90835074,0.117971721,0
2017-01-16,geo3,18.42490667,1.050826433,4.459909422,53.04533631,0,0,0,0,0,0,0,817.3962999999999,35.90835074,0.117981837,0
2017-01-23,geo3,19.79449488,1.028872087,4.418751346,55.46710984,0,0,0,0,0,0,0,798.5188,35.90835074,4.062274466,0
2017-01-30,geo3,19.838206539999998,1.073055409,4.459900544,52.45191133,0,0,0,0,0,0,0,803.7101,35.89353399,8.70004484,0
2017-02-06,geo3,18.56695465,0.992045271,4.508400651,54.46036788,0,0,0,0,0,0,0,744.246,35.89353399,0.474419529,0
2017-02-13,geo3,19.29022523,0.993779626,4.543608075,55.274714,0,0,0,0,0,0,0,701.1423,35.89353399,24.95382451,0
2017-02-20,geo3,17.540857029999998,0.945300071,4.498987527,51.81972374,0,0,0,0,0,0,0,766.2697000000001,35.89353399,0.427268546,0
2017-02-27,geo3,22.100628970000002,1.065637922,4.463947007,52.5118902,0,0,0,0,0,0,0,815.0365999999999,35.89709572,0.606485874,0
2017-03-06,geo3,20.17393607,1.079931028,4.523085466,51.80525312,0,0,0,0,0,0,0,808.9014000000001,35.89709572,0.126067175,0
2017-03-13,geo3,19.354597570000003,1.06970824,4.536729693,50.75364198,0,0,0,0,0,0,0,759.6626,35.89709572,0.015100693,0
2017-03-20,geo3,18.39866653,0.983894832,4.509348265,53.35663871,0,0,0,0,0,0,0,499.4675,35.89709572,13.09551901,0
2017-03-27,geo3,19.00259013,0.954313442,4.521304496,53.27783258,0,0,0,0,0.259447724,0,10.67878092,334.4466,35.89980261,0.06437371,0
2017-04-03,geo3,20.18159087,0.954582084,4.544238698,51.96409754,0,0,0,0,2.713949567,0,8.156304111,356.47040000000004,35.89426344,0.02377643,0
2017-04-10,geo3,20.28031278,0.972795418,4.51092295,53.34153852,0,0,0,0,10.2779494,0,8.007227799,422.54170000000005,0.148737304,0,0
2017-04-17,geo3,17.48222276,0.931792681,4.542184982,52.17630048,0,0,0,0,11.42017126,0,10.50024191,537.0653000000001,0.006268622,0.427268546,0
2017-04-24,geo3,22.24168371,0.967765083,4.562121094,55.40153509,0,0,0,0,11.64669703,0,9.894943504,683.0514000000001,0,0,0
2017-05-01,geo3,18.93284323,0.986552863,4.517664621,51.10377533,0,0,0,0,10.55545944,0.135567815,11.71053587,745.5045,76.12205661,20.38428705,0
2017-05-08,geo3,19.88008429,0.991259163,4.510860154,52.12498782,0,0,0,0,9.052508214,0.306244131,11.95363283,635.2283,76.12205661,10.46911578,0
2017-05-15,geo3,18.7010233,0.977811489,4.485363414,52.843507,0,0,0,0,8.921557301,0.449618638,8.913201301,583.4725,76.12205661,0,0
2017-05-22,geo3,19.19119363,0.964827941,4.47120866,53.39215672,0,0,0,0,8.973725266,0.440880826,11.96691629,562.078,76.60729638,0.018907018,0
2017-05-29,geo3,18.85606352,0.945594583,4.438568915,53.16890137,0,0,0,0,11.90277037,0.643360974,0.433184802,551.3807,63.9379127,0.009196244,0
2017-06-05,geo3,20.70953293,1.079132289,4.494296713,53.96126862,0,0,0,0,10.49344673,0.438160117,0.46225710800000003,593.6978,84.75629697,4.939116127,0
2017-06-12,geo3,20.874201990000003,1.039560354,4.476091455,53.35263199,0,0,0,0,6.356874369,0.358096235,0.34959815,578.2812,75.73751084,3.924834295,0
2017-06-19,geo3,19.99592723,0.958623976,4.489872358,52.25754281,0,0,0,0,5.450076063,0.52314583,0.367137723,633.3406,75.25227105,0.131013375,0
2017-06-26,geo3,20.56231784,0.941265861,4.480235639,54.42890565,0,0,0,0,6.833688336,0.215226143,0.321703064,608.9571,62.79327656,39.66115592,0
2017-07-03,geo3,17.8855604,0.881532477,4.477173583,53.92077087,0,0,0,0,6.747029596,0.123576832,0.009584785,568.8424,68.01419243,0,0
2017-07-10,geo3,18.6263829,0.978988031,4.47180483,53.68127485,0,0,0,0,2.194919077,0,0.006839951,624.8457,59.02781222,5.466155646,0
2017-07-17,geo3,18.86505217,0.916770741,4.52246444,54.86091299,0,0,0,0,0.94121239,0,0,724.7392,59.02781222,13.86094587,0
2017-07-24,geo3,22.4363471,0.995312057,4.47248197,54.884613,0,0,0,0,0.003564447,0,0,692.6474000000001,46.18657426,11.78320851,0
2017-07-31,geo3,22.00591811,0.998241842,4.595376008,56.72076815,0,0,0,0,0.394123133,0,0,679.2759,20.43221151,2.670161258,0
2017-08-07,geo3,19.60731287,1.002842831,4.581991309,56.31564746,0,0,0,0,0.344192534,0.062377205,0.028050036,732.9195,19.51820938,6.409432357,0
2017-08-14,geo3,19.33885389,0.924994487,4.552415836,55.90576816,0,0,0,0,4.111882981,0.183820509,0.297307441,711.053,19.51820938,23.26877552,0
2017-08-21,geo3,19.30183965,0.933097808,4.553177315,57.23547056,0,0,0,0,5.886118961,0.168494048,0.327744115,709.9518,0,0.009196244,0
2017-08-28,geo3,22.829902580000002,1.017384204,4.561460979,59.33915831,0,0,0,0,6.495069211,0.126675506,0.277703205,667.3201,0,17.80072591,0
2017-09-04,geo3,21.30995622,1.032839843,4.675971943,60.32280704,0,0,0,0,14.7299053,0.098179104,0.273895854,666.0616,0,29.22353958,0
