Week,GeoCode,KPI,d_Intercept,d_seasonality_t,d_base_price_t,d_acv_distribution_t,d_price_discount_t,d_feature_t,d_display_t,d_feature_display_t,d_video_t,d_audio_t,d_digital_display_t,d_search_t,d_OOH_t,d_PR_t,d_samples_t
2018-03-19,geo2,24.11403188,-5.317359055774908,25.592587987674804,-15.677252759688134,19.218968002179526,0.7605412861383767,1.5673456554408976e-18,0.004498484559457249,0,-1.6530071590472715,6.475293614886473e-14,1.0182918337150468e-8,-0.15411054200774696,-6.881434552096368e-15,0.7574737909228206,0
2018-03-26,geo2,24.365728269999998,-5.317359055774908,28.61097318637292,-15.684623097215434,19.385766463428595,0.7532269317691955,-0.05145447875559371,3.6612675094935816e-18,0,-1.600403637081697,1.9312279202293075e-14,3.054875667643741e-9,-0.15437750819430987,-6.756317560240257e-16,0.9832541976219175,0
2018-04-02,geo2,22.667023089999997,-5.317359055774908,23.824546937817537,-15.662463312604835,18.447817727200274,0.7869225738368267,-0.11201193254873407,3.6612675094935816e-18,0.4648027626884248,-1.9762086433414745,5.6800821183215e-15,9.164627008354674e-10,-0.16054256855208074,-7.507019511378083e-17,1.9324982044309953,0
2018-04-09,geo2,26.61425094,-5.317359055774908,24.923298824742133,-15.584523201374317,18.476618171321878,0.6037519515136429,-0.15013363567813817,3.6612675094935816e-18,0.4648027626884248,-2.031914522799216,2.272032847328601e-15,2.749388102994513e-10,-0.15998866831222325,-0,1.6091172433090697,0
2018-04-16,geo2,27.898764309999997,-5.317359055774908,26.098784912627465,-15.686954465447105,18.888943788463727,0.44556511936829024,-0.16497985215948693,0.03126570344326352,0,-2.0482388114852914,0,8.248168321236397e-11,-0.1603018425236289,-0,1.1989827112838332,0
2018-04-23,geo2,24.61156914,-5.317359055774908,30.94515956800884,-15.74635159455586,18.601475604401017,0.4970022383567188,-0.12422611588283666,0.04121415009104989,0,-2.0054377650684057,0,2.4744464845968978e-11,-0.15624689805878444,-0,0.81876460532754,0
2018-04-30,geo2,26.88848052,-5.317359055774908,27.317746960468668,-15.857731223983166,19.102307424979475,0.5506200840050502,-0.13056179065073037,0.009948446647786371,0,-2.003026281600954,0,7.423459808233025e-12,-0.1544822599736834,-0,0.48756266346560767,0
2018-05-07,geo2,23.719263780000002,-5.317359055774908,25.939130653716486,-15.928126877836643,19.60297156508786,0.5760440530393383,-0.15396677195970646,3.6612675094935816e-18,0,-2.1102362918029067,0,2.2269577062019445e-12,-0.15154717700034126,-0,0.06595350391400444,0
2018-05-14,geo2,22.89881784,-5.317359055774908,26.035485672171426,-15.99342124901373,19.12414639240056,0.6923728771756626,-0.19057577906769158,3.6612675094935816e-18,0,-2.1141034325607877,0,6.67966957454123e-13,-0.1487294246661471,-0,0.9147875608311558,0
2018-05-21,geo2,23.744739860000003,-5.317359055774908,25.389033305309262,-16.045673131340994,18.75477807289258,0.8253793652703946,-0.15738004587842633,3.6612675094935816e-18,0,-2.072673603293062,0,2.00590677914177e-13,-0.14827395165662113,-0,0.5749326720869173,0
2018-05-28,geo2,22.24996376,-5.317359055774908,24.91935189156545,-16.0838149095311,18.6607572991484,0.7078980800937906,-0.1535698933505815,3.6612675094935816e-18,0,-2.0362542682769726,0,6.017720337425544e-14,-0.1494406330088281,-0,0.5131410614412507,0
2018-06-04,geo2,27.32879919,-5.317359055774908,28.512410689664307,-16.131783796655277,19.17793456441437,0.6062723875852282,-0.1892811844051317,3.6612675094935816e-18,0.5044741737086131,-1.494685534743629,0,1.8053161012276842e-14,-0.15045806756875282,-0,0.27377337879495905,0
2018-06-11,geo2,23.17084317,-5.317359055774908,28.607847394691316,-15.940978765164195,19.580797381401236,0.5592394830273295,-0.14586451295733707,3.6612675094935816e-18,0.5044741737086131,-1.3048979865323547,0,5.215357625768884e-15,-0.15035374905089652,-0,0.8176931468009371,0
2018-06-18,geo2,20.31908722,-5.317359055774908,27.43211366014001,-15.82831766876375,19.27782105702438,0.5733181014071754,-0.18477615285565918,3.6612675094935816e-18,0,-1.2748796328338459,0,1.6047254233135045e-15,-0.14961048081830258,-0,0.5406601387054097,0
2018-06-25,geo2,20.470974010000003,-5.317359055774908,24.8853215589828,-15.672243844735842,19.34789533129602,0.7048911325407172,-0.23569021400410467,3.6612675094935816e-18,0,-1.2992357573922366,0,4.0118135582837623e-16,-0.1678228612854794,-0,0.47221576463002507,0
2018-07-02,geo2,24.61579348,-5.317359055774908,25.42721030191942,-15.455154777961226,19.088474004501503,0.5074241010762076,-0.2090025537470661,3.6612675094935816e-18,0,-1.0151509303071535,0,0,-0.15355659150892972,-0,0.46599241674890424,0
2018-07-09,geo2,20.697756109999997,-5.317359055774908,24.93592509310016,-15.427244863447253,19.152612617478127,0.4276866218686645,-0.08696696442389218,3.6612675094935816e-18,0,-0.8218950104208674,0,0,-0.1522563723372134,-0,0.27793690377239283,0
2018-07-16,geo2,23.73626759,-5.317359055774908,25.937965415323927,-15.336048354142008,19.541596387228186,0.5680782969041654,-0.07041174383139392,3.6612675094935816e-18,0,-0.7723039061208239,0,0,-0.15298784546426183,-0,0.6545128452556337,0
2018-07-23,geo2,21.47452504,-5.317359055774908,24.964470160286545,-15.252798781612505,19.431761873866172,0.529682425370853,-0.14068313418427358,3.6612675094935816e-18,0,-0.7507526908066421,0,0,-0.15319448176438952,-0,0.5481767643398139,0
2018-07-30,geo2,20.90643358,-5.317359055774908,27.046486226055073,-15.24137087029563,19.04521945218945,0.45650976191045617,-0.1303688296893837,3.6612675094935816e-18,0.4811175654827644,-0.852106419817588,0,0,-0.1522937056021346,-0,0.2950226796068397,0
2018-08-06,geo2,25.37807937,-5.317359055774908,25.90506042135876,-15.30063385538558,18.879465161938512,0.46940223876788983,-0.13836923045430058,3.6612675094935816e-18,0.4811175654827644,-0.8447742802154772,0,0,-0.1512996340936815,-0,0.8798388022238888,0
2018-08-13,geo2,21.744481370000003,-5.317359055774908,22.75792194769402,-15.362166475087426,19.042968423581026,0.49722784372640094,-0.15336752176927493,3.6612675094935816e-18,0,-1.1716531148697595,0,0,-0.15023034260233267,-0,1.4128837517510433,0
2018-08-20,geo2,21.50317328,-5.317359055774908,22.940252965399377,-15.387025789265453,19.07100701114451,0.47746696269962946,-0.0750957306514784,7.261334012795521e-4,0,-1.0078812031306987,0,0,-0.14937046918750096,-0,1.215622896137066,0
2018-08-27,geo2,19.97571342,-5.317359055774908,23.756092146385633,-15.44184540604734,18.492869543920065,0.4270885055661895,-0.044938575186919426,0.023684790040322774,0,-1.2429019945196598,0,0,-0.14684965006664638,-0,1.5056932411791502,0
2018-09-03,geo2,22.001688259999998,-5.317359055774908,25.45228834155713,-15.376692859993765,17.60236647270638,0.3534779361209002,-0.09728720245974065,0.022958656639043222,0,-1.258743494998694,0,0,-0.14955941842761963,-0,1.6694269469284433,0
2018-09-10,geo2,22.2671596,-5.317359055774908,27.070878185451832,-15.408997158110958,18.025741546913824,0.38488399861617123,-0.14437723971661648,0.06331523097977429,0,-1.2230151333761683,0,0,-0.15404423554312302,-0,1.4297095297753115,0
2018-09-17,geo2,23.72458951,-5.317359055774908,27.204761030145427,-15.422102956714696,18.558416326659664,0.41294477306814453,-0.1560555002808438,0.18915703103146167,0,-1.1947089154599508,0,0,-0.1562225342962544,-0,1.0206509511910373,0
2018-09-24,geo2,28.006474689999997,-5.317359055774908,29.78972896803561,-15.474080735185929,18.794312797832827,0.5286250098772964,-0.14971707692680464,0.13644284487726108,0,-1.1545507797933074,0,0,-0.15422439134016105,-0,0.7212004368096404,0
2018-10-01,geo2,21.638443770000002,-5.317359055774908,24.971142675966785,-15.49832676712303,18.650635555177388,0.5196888254324707,-0.14841390577054595,0.045674951022672564,0.367183852046033,-1.3461112521920882,0,0,-0.155255356951821,-0,1.237880750724589,0
2018-10-08,geo2,23.436813139999998,-5.317359055774908,27.684911469563122,-15.526847122612098,18.458487330712565,0.4157933592491191,-0.1330044490783851,0.04957561308793056,1.582829515856669,-1.4105869608175179,0,0,-0.1545856232434011,-0,1.1307844965405756,0
2018-10-15,geo2,28.00748255,-5.317359055774908,27.18190941342203,-15.570826476288042,19.496161857047838,0.4455999009165335,-0.1481311443090784,0.01808200164712647,1.215645663810636,-1.286177971679082,0,0,-0.15537246654640674,-0,1.2262928792427743,0
2018-10-22,geo2,24.58823149,-5.317359055774908,26.107265367534584,-15.480049553700617,19.833932107603985,0.49653477533539153,-0.1644777250911785,0.010571769146406635,0,-1.2300585361967205,0,0,-0.1546859055532308,-0,0.8432442572246573,0
2018-10-29,geo2,24.177539590000002,-5.317359055774908,29.929463367339697,-15.472179964032392,19.128784536766968,0.5427387899882304,-0.1600738530034183,0.009069741416926404,0,-0.9319240154240226,0,0,-0.15262736012076364,-0,0.5153239392182524,0
2018-11-05,geo2,22.41833089,-5.317359055774908,25.781581752317017,-15.428321191901246,18.87035565720983,0.5379016821956057,-0.15916038740807836,0.003014479772085054,0,-0.7286163975613367,0,0,-0.150198680684294,-0,1.6304213976151962,0
2018-11-12,geo2,21.05386407,-5.317359055774908,25.998515643757337,-15.35246296012458,18.93151584599812,0.5520697547528395,-0.0857138475843554,9.362127452705049e-4,0,-0.6514469099720405,0,0,-0.1473467505679383,-0,1.2173684857372666,0
2018-11-19,geo2,20.39051607,-5.317359055774908,24.450219769880206,-15.327508616857337,18.707359211435104,0.5024039541953114,1.5673456554408976e-18,5.975989825525998e-18,0,-0.677862800728778,0,0,-0.14006589573659434,-0,0.8311666241886156,0
2018-11-26,geo2,18.40133328,-5.317359055774908,21.094255693756985,-15.287551746136167,18.099016134907956,0.4864376445837528,1.5673456554408976e-18,5.975989825525998e-18,0,-0.5960445223459538,0,0,-0.14385613913133458,-0,0.5066468186666238,0
2018-12-03,geo2,25.3285607,-5.317359055774908,26.066908162672068,-15.394633590628528,17.972999455086466,0.6437713385285916,-0.0767653745135043,5.975989825525998e-18,0,-0.6302131906841894,0,0,-0.1440101115415551,-0,0.2694095085874658,0
2018-12-10,geo2,18.93159582,-5.317359055774908,23.914127577600574,-15.42471474717745,17.65910551872698,0.6743025861827058,-0.15735249680633726,5.975989825525998e-18,1.2469073001676434,-0.5865177856429967,0,0,-0.14618883746378866,-0,1.1252878538488134,0
2018-12-17,geo2,16.18015072,-5.317359055774908,21.331465475549127,-15.435917529146348,16.306853266933395,0.5798309456165361,-0.08058712229283298,5.975989825525998e-18,1.2469073001676434,-0.8062113994743269,0,0,-0.1470238799421925,-0,0.7534637258637011,0
2018-12-24,geo2,14.44071151,-5.317359055774908,16.904149729358505,-15.448316076887268,15.501996300724239,0.5166515716639597,1.5673456554408976e-18,5.975989825525998e-18,0,-0.7962838342741426,0,0,-0.14974065194903832,-0,0.44592138556959393,0
2018-12-31,geo2,18.98122556,-5.317359055774908,23.680988758518495,-15.345653351252926,15.103702318626057,0.5390311284371732,-0.030954967050311023,5.975989825525998e-18,0,-0.1786533299187074,0,0,-0.15461825225221507,-0,0.688988586307546,0
2019-01-07,geo2,21.92035314,-5.317359055774908,23.12105737853222,-15.388268847801662,14.799705756567063,0.5674760793813071,-0.037663732730334805,5.975989825525998e-18,0,-0.019426212833007783,0,0,-0.15188059943677415,-0,1.124900948412343,0
2019-01-14,geo2,25.81399428,-5.317359055774908,25.7740380915476,-15.41919112173354,15.880260081441502,0.5006458123655134,-0.12319149664919123,5.975989825525998e-18,0,-0.0018409384909435932,0,0,-0.1534730826694514,-0,0.981610735974979,0
2019-01-21,geo2,18.596936369999998,-5.317359055774908,25.834966826568223,-15.47142883997553,16.51297485098755,0.4938307218073706,-0.2300046163530785,5.975989825525998e-18,0,-7.094043203163969e-5,0,0,-0.15471338575767155,-0,0.6298347355105078,0
2019-01-28,geo2,19.74344826,-5.317359055774908,27.601792660213892,-15.456627493953514,15.914480207403138,0.5464438425735855,-0.11352188538391107,5.975989825525998e-18,0,-0.3176727837720115,0,0,-0.1526825093936709,-0,0.35427485906737555,0
2019-02-04,geo2,17.965909909999997,-5.317359055774908,24.798940839920846,-15.355429189213645,16.11985767304119,0.4558472833502997,-1.5673456554408976e-18,5.975989825525998e-18,0,-0.6758784060512752,0,0,-0.1527250531950461,-0,0.165420036129469,0
2019-02-11,geo2,21.04989836,-5.317359055774908,26.007677822922208,-15.330234765902759,16.95018696512199,0.4955778134936401,-0.14038569412645677,5.975989825525998e-18,0,-0.6963527678176602,0,0,-0.15131420668739703,-0,0.03672042878994952,0
2019-02-18,geo2,17.6657458,-5.317359055774908,25.25577241253595,-15.269833791573328,16.912040307922723,0.6489382145519658,-0.25680722255471916,5.975989825525998e-18,0,-0.7511399362921553,0,0,-0.15351157082386932,-0,0,0
2019-02-25,geo2,17.59665388,-5.317359055774908,28.430779074838433,-15.252056721055267,16.288787297391085,0.5852478455730016,-0.184580978851532,5.975989825525998e-18,0,-0.6983952508864596,0,0,-0.15135875930348658,-0,0.8168193654621613,0
2019-03-04,geo2,24.14589341,-5.317359055774908,29.60585660243001,-15.325175015526192,16.524895665215595,0.5811138320750215,-0.15642952988677697,5.975989825525998e-18,0,-0.5055399848994534,0,0,-0.1479504532075488,-0,0.807539559140982,0
2019-03-11,geo2,21.34442955,-5.317359055774908,26.551900986226364,-15.31321094037622,16.593111645640402,0.7462858292698541,-0.08827007946350728,5.975989825525998e-18,0,-1.0886493993172455,0,0,-0.14500923562354232,-0,0.4879732402788206,0
2019-03-18,geo2,18.80085918,-5.317359055774908,25.592587987674804,-15.283073138411337,15.9313587444866,0.7173878476111014,-0.155628626549251,5.975989825525998e-18,0,-1.1053564280313104,0,0,-0.1610800058295307,-0,0.2571572375169796,0
2019-03-25,geo2,20.54380621,-5.317359055774908,28.61097318637292,-15.247808362929328,15.622972431469371,0.6827350568182432,-0.23809260065775875,5.975989825525998e-18,0,-0.5691748056360533,0,0,-0.16250534359295649,-0,0.12005565895029452,0
2019-04-01,geo2,17.81853041,-5.317359055774908,23.824546937817537,-15.207448599839017,15.681901226062186,0.5451423286362892,-0.2135688638596138,5.975989825525998e-18,0,-0.6557533622803495,0,0,-0.1640222689370741,-0,0.031218096795844846,0
2019-04-08,geo2,18.120118480000002,-5.317359055774908,24.923298824742133,-15.229931778186183,15.644779288874854,0.3335613768488859,-0.1655473853041235,5.975989825525998e-18,0,-1.728751382865677,0,0,-0.1653722823457136,-0,0.0025067164239484627,0
2019-04-15,geo2,20.06762222,-5.317359055774908,26.098784912627465,-15.276024976831202,15.542101097927151,0.4439044816886847,-0.13711881417706212,5.975989825525998e-18,0,-1.8327086939300417,0,0,-0.1639779428046723,-0,0.001004281558518174,0
2019-04-22,geo2,18.675697919999998,-5.317359055774908,30.94515956800884,-15.305409379395853,15.668853176935315,0.6133383534162385,-0.2560737669052497,5.975989825525998e-18,0,-1.7601054776954943,0,0,-0.16430010474364867,-0,0.7569219227767311,0
2019-04-29,geo2,19.53819817,-5.317359055774908,27.317746960468668,-15.350032054360854,15.751479276715132,0.6730968470654131,-0.22627790923899266,5.975989825525998e-18,0,-1.5358915189274103,0,0,-0.16289485054103608,-0,0.4486429061494316,0
2019-05-06,geo2,19.753188350000002,-5.317359055774908,25.939130653716486,-15.3763520726993,15.566482631403806,0.5495515737857278,-0.07288046095778776,5.975989825525998e-18,0,-1.7191993719012781,0,0,-0.158707335840777,-0,0.23190131284738127,0
2019-05-13,geo2,21.635283039999997,-5.317359055774908,26.035485672171426,-15.359804279012216,15.987924630485825,0.5882629832614861,-0.068847640870381,5.975989825525998e-18,0,-1.9964976477494127,0,0,-0.15945941874936465,-0,0.18209425728761106,0
2019-05-20,geo2,21.188246279999998,-5.317359055774908,25.389033305309262,-15.387857602067267,16.20974300022698,0.7745048744488603,-0.1283280025705279,5.975989825525998e-18,0,-1.941560773988876,0,0,-0.16079925291471903,-0,0.23455531261325036,0
2019-05-27,geo2,20.41814575,-5.317359055774908,24.91935189156545,-15.332942801059113,15.405686808049197,0.7779106025493486,-0.12453520501470428,5.975989825525998e-18,0,-1.9716545159855758,0,0,-0.1640037732172088,-0,0.6469666449975826,0
2019-06-03,geo2,20.85666689,-5.317359055774908,28.512410689664307,-15.267323941446008,14.931279101844105,0.7289104893215099,-0.14842051507589155,5.975989825525998e-18,0,-1.9940607471876957,0,0,-0.1548123614892468,-0,0.4161104469450041,0
2019-06-10,geo2,24.36316509,-5.317359055774908,28.607847394691316,-15.221790137132356,15.155288785743556,0.5922785828818227,-0.1538984025116618,5.975989825525998e-18,0,-1.9849262291672678,0,0,-0.1545734346091143,-0,0.44930168106783935,0
2019-06-17,geo2,20.98740078,-5.317359055774908,27.43211366014001,-15.031349187528184,14.95978210786077,0.5724202429451367,-0.11582281649879414,0.0054789013325375535,0,-1.9265192824233264,0,0,-0.158564058303586,-0,1.0393441309611877,0
2019-06-24,geo2,20.19769655,-5.317359055774908,24.8853215589828,-14.871033045522392,14.41567122812272,0.6825214802626842,-0.045290085748466484,0.03937789298800407,0,-1.865614550352948,0,0,-0.15491646821289742,-0,0.927118438490846,0
2019-07-01,geo2,21.1512417,-5.317359055774908,25.42721030191942,-14.741400591964565,14.328762689785345,0.5898279242633861,-0.0749046535505633,0.10613832925944752,0,-1.247102260980134,0,0,-0.15795324589452134,-0,1.4489167704381762,0
2019-07-08,geo2,21.05753372,-5.317359055774908,24.93592509310016,-14.649145560733674,14.483737157713495,0.5794152361571099,-0.15742594170480212,0.13447983869413194,0,-1.203943851242273,0,0,-0.16429894188974176,-0,1.2643953398028989,0
2019-07-15,geo2,19.17884858,-5.317359055774908,25.937965415323927,-14.669982758313427,14.609816690907714,0.6950767635614202,-0.08252128815423883,0.06224050109015093,0,-1.145994578868189,0,0,-0.16411861894558233,-0,0.8942838537831954,0
2019-07-22,geo2,22.0005606,-5.317359055774908,24.964470160286545,-14.783675237852998,15.148369649621177,0.7577826088407112,-0.07139386528142191,0.26029292373598556,0,-1.1160234293314686,0,0,-0.16748467699453223,-0,0.9271422838711201,0
2019-07-29,geo2,20.661844700000003,-5.317359055774908,27.046486226055073,-14.810662443093818,14.678639953391201,0.7130710423328857,-0.10682241760350991,0.26029292373598556,0,-0.980379462001451,0,0,-0.16589653365000379,-0,0.6242931864949477,0
2019-08-05,geo2,20.082659879999998,-5.317359055774908,25.90506042135876,-14.900470592358454,13.749511101383154,0.6697712962531699,-0.12842607769915723,0.4259467722587738,0,-1.2272625040537315,0,0,-0.16599675044218273,-0,0.3068255747035627,0
2019-08-12,geo2,16.716605769999997,-5.317359055774908,22.75792194769402,-14.957564228376773,12.864319686569608,0.7175863721503989,-0.1621020380306858,0.5133752387337575,0,-1.1054345515231194,0,0,-0.16544373870205323,-0,1.055479926165945,0
2019-08-19,geo2,17.59921543,-5.317359055774908,22.940252965399377,-14.855511583187763,11.960855908364982,0.7334675240948946,-0.13721679453209204,0.08742846647498366,0,-1.2103702988304461,0,0,-0.16348791384881656,-0,1.1189736835945463,0
2019-08-26,geo2,17.199149170000002,-5.317359055774908,23.756092146385633,-14.877070886913058,11.974126198378658,0.6588434585823986,-0.06811228187847546,-5.430694664537593e-18,0,-0.7338601595632472,0,0,-0.16136936436702853,-0,1.4599122224004735,0
2019-09-02,geo2,19.47060237,-5.317359055774908,25.45228834155713,-14.799294185249261,11.926530066590459,0.5449320386635413,-0.09172878291105864,0.11011759455042483,0,-1.5950805180718572,0,0,-0.12477328147190964,-0,1.0577231494158463,0
2019-09-09,geo2,20.140318269999998,-5.317359055774908,27.070878185451832,-14.802772016262246,12.170755770921609,0.5318828325387273,-0.09172878291105864,0.24245592574745495,0,-1.5841295084455729,0,0,-0.07481393209657493,-0,0.742779841053258,0
2019-09-16,geo2,21.243100849999998,-5.317359055774908,27.204761030145427,-14.903501046000171,12.632971894010153,0.5613836487977296,-0.11221247815092705,0.14681150212424293,0,-1.586323025983826,0,0,-0.03126044476844722,-0,0.4296906859694867,0
2019-09-23,geo2,23.0292984,-5.317359055774908,29.78972896803561,-14.92666539106422,12.95163043843977,0.6092005097940717,-0.18386399950744264,0.02069193071133424,0,-1.617937180055997,0,0,-0.004233150703758442,-0,0.8756831568337765,0
2019-09-30,geo2,20.0941283,-5.317359055774908,24.971142675966785,-14.908058487380465,13.054605364787102,0.6153818709193836,-0.16423591303865345,0.10062558701190623,0,-0.5469927329065103,0,0,-0,-0,0.6007022682607125,0
2019-10-07,geo2,23.227012180000003,-5.317359055774908,27.684911469563122,-14.827454391903323,13.297375430578494,0.6511675814200957,-0.2239868138894085,0.2867169915484697,0,-0.0713581745098573,0,0,-0,-0,0.3426010677544773,0
2019-10-14,geo2,17.88864026,-5.317359055774908,27.18190941342203,-14.755317750043504,13.279189784122297,0.6645849147605726,-0.14754561601798552,0.32188216477984216,0,-0.0070124039360383115,0,0,-0,-0,1.1629711646276923,0
2019-10-21,geo2,21.634793079999998,-5.317359055774908,26.107265367534584,-14.639659220157153,12.560096060275258,0.6434607750425999,-0.1528631611561996,0.2857591300565591,0,-3.0735348111437865e-4,0,0,-0,-0,0.854857809863751,0
2019-10-28,geo2,22.31871331,-5.317359055774908,29.929463367339697,-14.58640208763567,12.335985734508577,0.6789893389808592,-0.20867209483261498,0.15618712959740177,0,-0,0,0,-0,-0,0.5239048526500226,0
2019-11-04,geo2,20.70229138,-5.317359055774908,25.781581752317017,-14.46985678564547,12.172701592914605,0.7124405702000676,-0.1221200418365716,-5.430694664537593e-18,0,-0,0,0,-0,-0,0.2893992269199192,0
2019-11-11,geo2,20.17089163,-5.317359055774908,25.998515643757337,-14.385804624346527,12.156612400567393,0.6741009440124716,-0.1406457139828121,-5.430694664537593e-18,0,-0,0,0,-0,-0,0.15099861575812082,0
2019-11-18,geo2,20.70326063,-5.317359055774908,24.450219769880206,-14.494647779798461,12.55443538668405,0.6560633225870727,-0.13275322418241042,0.2448717937208552,0,-0,0,0,-0,-0,0.03823225797343927,0
2019-11-25,geo2,16.87525143,-5.317359055774908,21.094255693756985,-14.597533751285926,12.076250404364936,0.7052111178492513,-0.1250443560868252,0.2448717937208552,0,-0,0,0,-0,-0,0.029446836208344637,0
2019-12-02,geo2,19.45618052,-5.317359055774908,26.066908162672068,-14.80252177656285,12.112049793330613,0.7193876880112761,-0.19517030762859422,-5.430694664537593e-18,0,-0,0,0,-0,-0,0.011815726519949084,0
2019-12-09,geo2,19.63341634,-5.317359055774908,23.914127577600574,-14.776427066744752,12.20398202615092,0.775042981891572,-0.21017443768622227,-5.430694664537593e-18,0,-0,0,0,-0,-0,0.004575022816467217,0
2019-12-16,geo2,17.64094918,-5.317359055774908,21.331465475549127,-14.677023262095826,11.540906700782283,0.8139880680961298,-0.22351596867350054,-5.430694664537593e-18,0,-0,0,0,-0,-0,0.0016474127336050387,0
2019-12-23,geo2,13.841114110000001,-5.317359055774908,16.904149729358505,-14.623383295041592,11.297822422380259,0.808144253568194,-0.24022940583686014,-5.430694664537593e-18,0,-0,0,0,-0,-0,4.7127523122400414e-4,0
2019-12-30,geo2,19.27326432,-5.317359055774908,23.680988758518495,-14.603965357451937,11.663921095436752,0.6971692803983441,-0.19396448526101165,0.06597336930546857,0,-0.12181813517399538,0,0,-0.12803870514896798,-0,0,0
2020-01-06,geo2,16.82261624,-5.317359055774908,23.12105737853222,-14.729456501088345,11.971063937830493,0.5336790584570592,-0.176962712171158,0.06597336930546857,0,-0.27465326600389833,0,0,-0.15016485314094688,-0,0,0
2020-01-13,geo2,18.85836514,-5.317359055774908,25.7740380915476,-14.851135734455841,12.828279943971177,0.5074109236032017,-0.1961324435418745,0.0358393528996008,0,-0.215728850319631,0,0,-0.15914458956529598,-0,0,0
2020-01-20,geo2,19.29698987,-5.317359055774908,25.834966826568223,-14.896644089738613,13.747054789820375,0.6614512950872626,-0.25379661565926614,0.0358393528996008,0,-0.17285394859856865,0,0,-0.1617811731538215,-0,0,0
2020-01-27,geo2,20.4116324,-5.317359055774908,27.601792660213892,-14.785544999805603,13.072486478914948,0.6906710795621523,-0.2128336982760146,-5.430694664537593e-18,1.4173449721544398,-0.30635118323837485,0,0,-0.1647659470061372,-0,0.321807176178824,0
2020-02-03,geo2,19.94042763,-5.317359055774908,24.798940839920846,-14.647460659504246,12.778029792415678,0.6298998281671073,-0.13960950346467996,-5.430694664537593e-18,1.4173449721544398,-0.38450310265637716,0,0,-0.159377449457691,-0,0.15570752950721226,0
2020-02-10,geo2,19.527262399999998,-5.317359055774908,26.007677822922208,-14.480344503816768,12.796795054492627,0.6575073794276429,-0.1829582480447512,-5.430694664537593e-18,0,-0.334281383755032,0,0,-0.1655367747258783,-0,0.06854433328803446,0
2020-02-17,geo2,18.87932846,-5.317359055774908,25.25577241253595,-14.349231629854971,12.211993995613847,0.6095754478924535,-0.13076636464794872,-5.430694664537593e-18,0,-0.36824413728765437,0,0,-0.16180558833274786,-0,0.02862048058026789,0
2020-02-24,geo2,22.58071503,-5.317359055774908,28.430779074838433,-14.341078762122967,12.420885917831185,0.6030044755192626,-0.15143609150248216,-5.430694664537593e-18,0,-0.40283788669140425,0,0,-0.16524766276934616,-0,0.027233287910860528,0
2020-03-02,geo2,22.74482608,-5.317359055774908,29.60585660243001,-14.291449381998172,12.874372994277588,0.7125745949347876,-0.20197597629820682,2.589507877919152e-4,0,-0.5695068372569333,0,0,-0.165251621425889,-0,0.008921087716550893,0
2020-03-09,geo2,26.46867882,-5.317359055774908,26.551900986226364,-14.361481571599553,13.256820163106019,0.7104699068179925,-0.18553864180950105,2.589507877919152e-4,0,-1.0993766355742836,0,0,-0.1588494880942842,-0,0.0035886545690770174,0
2020-03-16,geo2,24.89839104,-5.317359055774908,25.592587987674804,-14.605960741082528,13.97385395801911,0.6653258447334978,-0.162626232422046,-5.430694664537593e-18,0,-1.250215906930486,0,0,-0.1588058714392261,-0,0.21657859594207957,0
2020-03-23,geo2,17.660391769999997,-5.317359055774908,28.61097318637292,-14.731268845581473,13.535642046659808,0.6934529698932024,-0.14225796054177214,-5.430694664537593e-18,0,-1.0779363625500968,0,0,-0.1651049862981051,-0,0.09879943652309228,0
2020-03-30,geo2,19.48950255,-5.317359055774908,23.824546937817537,-14.8489262405777,12.728330528234611,0.610279679445431,-0.1989394280901511,-5.430694664537593e-18,0,-0.9154745386829939,0,0,-0.1646435368892731,-0,0.04187494926484355,0
2020-04-06,geo2,18.799537049999998,-5.317359055774908,24.923298824742133,-14.766026254453797,12.280166113793506,0.48783672238840836,-0.21330549532196127,-5.430694664537593e-18,0,-0.758480190301353,0,0,-0.15549868674976747,-0,0.017172599385363776,0
2020-04-13,geo2,18.13500746,-5.317359055774908,26.098784912627465,-14.462418391024938,12.044099711943204,0.5652614511376949,-0.1983866937973605,-5.430694664537593e-18,0,-0.5608790712118374,0,0,-0.16689776412461677,-0,0.0069440456392687484,0
2017-01-02,geo3,15.931227119999999,1.4596370036139739,10.401063926539202,-5.8856887718163975,12.665184287734409,0,0,0,0,-0,0,0,-0.16319948090684286,-0.798624310249441,0.11042697677558067,0
2017-01-09,geo3,15.72074345,1.4596370036139739,11.01008192337133,-5.89218139380603,12.70371716786875,0,0,0,0,-0,0,0,-0.17012325072117698,-0.8197119292693319,0.06285589755399246,0
2017-01-16,geo3,18.42490667,1.4596370036139739,12.194619821056518,-5.850052100240929,12.541184085469132,0,0,0,0,-0,0,0,-0.17133243080113106,-0.8217171702753854,0.040390710893058825,0
2017-01-23,geo3,19.79449488,1.4596370036139739,11.93984425157869,-5.855996855036427,12.62181085509685,0,0,0,0,-0,0,0,-0.17108998300982112,-0.8219167268821491,0.26953163875723113,0
2017-01-30,geo3,19.838206539999998,1.4596370036139739,12.452582413944006,-5.847084775829928,12.552785613108519,0,0,0,0,-0,0,0,-0.17114375609791938,-0.8218543589093529,0.423047036790734,0
